label,id,text,coordinates
1,1.27E+18,RT @eurocontrolDG: #COVID19 has had a huge impact on European air traffic – the good news is that the number of flights is starting to pick…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,Things are really hotting up Down Under for space stuff.,
0,1.27E+18,"RT @Graenni: Heard the one about Hillary’s campaign laundering $84 million? 

Look it up. It’s in The Federalist.  I’m not posting here so…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,@BLAH_CITY @Prospect_Point There is no way there is more bike traffic and paying customers on bike for Prospect poi… https://t.co/4sm4Vp0GTD,
0,1.27E+18,"RT @xuwu_teddyx: Oreos are good, but after eating 2 I feel sick 
And I HATE jam H A T E
(No offence xD)",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,.@cnnbrk @MSNBC Are you trying to buy votes?  Now that would be illegal .... oh yeah you ARE @realDonaldTrump the c… https://t.co/vqoYfSlX4p,
0,1.27E+18,RT @LaidBackCam: He said “Fuckwrongwitcha”. I be saying that 😩,
0,1.27E+18,Having all those jam packed work days is finally taking a toll on my body physically 😫,
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,RT @OTAKUGOD270: Skate cool and all but I need def jam back https://t.co/8juycmIUYO,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @SarukaiWolf: Jammin' Jam!💥🔥 #GuiltyGear https://t.co/kuGD9fKdQz,
0,1.27E+18,Pearl Jam - Alive (Official Video) https://t.co/96qUaLKBy4 via @YouTube,
0,1.27E+18,RT @CMusky4213: James Gandolfini once threatened to beat up Harvey Weinstein https://t.co/kdFDMjwQSG via @pagesix,
0,1.27E+18,It’s out and it’s a fucking jam! @TristonMarez https://t.co/8IYik8XoSb,
0,1.27E+18,"RT @MahilaCongress: Kundan Kumar Ojha had a daughter 15 days ago and was supposed to leave for his hometown, Sahebganj, on July 10 after th…",
0,1.27E+18,@pekumlion jam 10 dong,
0,1.27E+18,"Avocado love for breakfast.

#Travel #foodporn @ Bamboo Jam https://t.co/3ZVNfAxFCT","{'type': 'Point', 'coordinates': [103.30808334, 10.57924589]}"
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,"Traffic Collision-1851 WB SUNRISE SERVICE RD, ISLIP, NY",
0,1.27E+18,RT @_DevonLimas: It’s out and it’s a fucking jam! @TristonMarez https://t.co/8IYik8XoSb,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,@DoctorDoc727 I feel like this would be you,
1,1.27E+18,"RT @JLJLovesRVA: In 2002, Jeramy Gilliam, a Black father of a small child, with no criminal record beyond traffic violations, was detained…",
0,1.27E+18,"RT @JasperDolphin: Do it for the people? @EA 

Skate 4
SSX Tricky 2 
NBA Street v4
NFL Street 3
FIFA Street 3
Def Jam Vendetta 2",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,@JoyAnnReid @Lawrence @TheLastWord How about replacing the police (which are a holdover from slave patrols 1700’s)… https://t.co/YwXli3ySaN,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,This was a jam😂,
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,damn I thought the traffic otw to Antioch died down 😭 im shamed,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,"RT @RealJamesWoods: A Washington, D.C.-based Black Lives Matter group is calling on residents of the nation’s capital to obstruct traffic a…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
1,1.27E+18,"RT @882SanyuFM: Good morning &amp; welcome to the #SanyuFMWheelsOfSteel with @Deejaycacie256  &amp; #SalvadorOnSanyuFM 

A new jam from the one &amp; o…",
1,1.27E+18,"@Ma3Route just a concerned  psv user. town to kikuyu  there are four traffic stop .
  james Gichuru junction,Uthiru… https://t.co/8KWuIB4CIN",
0,1.27E+18,"RT @YouTube: K-Pop concert and Meet&amp;Greet with 200 artists 🎶
Jam #WithMe only on YouTube!
Become KCON:TACT member of Mnet K-Pop YouTube cha…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,"RT @noelcommaj: @joseph7gonzales @larryelder https://t.co/6tNvBIhpAa

2018 event. Still relevant.",
0,1.27E+18,Artritis says hi,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,RT @Karen88214424: We do NOT need another Islamic party! Sharia law has NO place in Canada. Who ever supports Sharia law can leave Canada N…,
0,1.27E+18,RT @KollegeKidd: She got out that jam 🏃🏾‍♀️😂 https://t.co/Hger9Vvqqh,
0,1.27E+18,@MLulow88 @n1ckCoff Oh my god. They all have “life” in the name. Some have McDonald’s in them. They’re big into jam… https://t.co/eP9PDQLVFt,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
0,1.27E+18,It was fun 🍓jamming with you @fouadmatin 🙌🏾,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,"RT @thetaylorjohn: Do you think, in a jam, Muhammad Ali ever punched the wrinkles out of his suit?",
0,1.27E+18,"RT @BeWaterHKG: Another case of indiscriminate arrests: 17-year-old protester acquitted in trial 

On 2 Nov 2019, a rally against extraditi…",
0,1.27E+18,love jam guilty gear but I wish we didnt have to be shown her underwear every two seconds,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @InspiringU2: Trump is lying for your vote by promising you something he
says he'll deliver in the future.

Don't fall for this lying,…",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"RT @atambala: Burna boy killed this rmx 🔥 
Jerusalema was a jam but burna don turn am to HIT 🤞 https://t.co/seuLyMGExn",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @chocoJAMernut: Jam with a short hair vs Jam with a long hair 😻 https://t.co/zsPgki4A4u,
0,1.27E+18,That's my guy!👊,
0,1.27E+18,RT @Degk10: @ProudSocialist This is the root of all of it. If white people were not afraid of non white people taking control of the money…,
0,1.27E+18,@GovInslee your approval,
0,1.27E+18,On God I act the same way when niggas blow they horn at in traffic,
0,1.27E+18,Black Eyed Peas Ft. Nicky Jam y Tyga - Vida Loca https://t.co/BaQHEvjAHY,
0,1.27E+18,@SarahJindra @CrainsChicago Gee Sara with more people on the road what DO YOU think it’ll look like - gee let me gu… https://t.co/jf9guunu8g,
0,1.27E+18,"@sheepGeekCP Monte Carlos 🙌
Our shed is the most popular with the shearing contract team. Not because of the sheep… https://t.co/bi9BLuSMz1",
0,1.27E+18,"RT @sycnation: @RealMattCouch @dahboo7 @GrantMerrill https://t.co/OishVc6Xqc
For anyone doubting the story",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @bigfundu: @SadhguruJV Confidence without clarity - I can still see in my mind the example Sadhguru usually cites, blindfolded walking i…",
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
1,1.27E+18,"07:02 just a concerned  psv user. town to kikuyu  there are four traffic stop .  james Gichuru junction,Uthiru on b… https://t.co/oUfpjpFWEz",
1,1.27E+18,"RT @AfricaStoryLive: Nigeria's Adebayo Ogunlesi, owner of Gatwick Airport, the second busiest airport by total passenger traffic in the UK…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,"RT @PearlJam: Pearl Jam will support @AllInWA2020 and perform during the #AllinWA: A Concert for COVID-19 Relief on June 24th.

Tune in at…",
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,Parking Car Driving Sim New Game 2020 - Free Games APK Download &amp; More Android Apps or Games Just Search This Site… https://t.co/2Yy5WINxDN,
1,1.27E+18,RT @HaHaDavis: How People Be In Traffic when you blow the horn at them #HaHaDavis https://t.co/hGO9CChHnH,
0,1.27E+18,"China’s $136 Billion E-Commerce Haul Signals a Consumer Comeback https://t.co/T5FtI8InyR
#YahooFinance #Traffic… https://t.co/spdoF2g3Yt",
0,1.27E+18,"RT @dyllyp: A black man was drunk, fell asleep in his car in a drive thru and was murdered by the police.

A police officer in Aurora (the…",
0,1.27E+18,"P/E Ratio Insights for Alpine Immune Sciences https://t.co/iGAyfxMlU5
#YahooFinance #Traffic #Transportation… https://t.co/xUkdv8UxWu",
0,1.27E+18,"RT @ZoeTillman: On police stops and air fresheners. Yup, the tree-shaped kind. https://t.co/Ptcj7k80NM",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,I swear this how it was today on my break. So this lady kept blowing her horn at the other lady to move up in line.… https://t.co/eP5MPwOV75,
0,1.27E+18,RT @bangtaenstyle: @innerchlds i dont mind being in a hotel full of armys but the second i hear someone making fun of bts’ accent or someon…,
0,1.27E+18,"RT @DeputyGriff_SRO: Tell me... would you do this job if knowing a “simple” traffic stop could end your life??? EVERY stop, EVERY call we a…",
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: $40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help…,
1,1.27E+18,"RT @DrSamiSchalk: #Thread: If you were not part of planning the protest, if you were not given a role to do security, crowd control, traffi…",
1,1.27E+18,"@ForDstates @realDonaldTrump I’ve been living in California since 1969. California has more traffic,  homelessness,… https://t.co/6pHx5rDunv",
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @WWG1WGAUSA: Tulsa police updates 👇🏼👇🏼https://t.co/ta4a0w7V4a,
0,1.27E+18,RT @markwwang: Mizuno facemask launches on Shopify! (I registered). Massive traffic. https://t.co/pZRi39GwKn,
0,1.27E+18,"Stay Gold rilis jam 4 sore.
Target kita 12M ya my.
FIGHTING !!
#BTSRecordMakers
@BTS_twt https://t.co/OnRUP0EFWA",
1,1.27E+18,"RT @vmbb12: Officer Rolfe, the High Intensity Traffic Team and the Governor funded HEAT Unit, has specialized training in DUI investigation…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @__xococo: Hope Taran gets every penny he’s suing for!,
0,1.27E+18,451 W. Third St. Senior Engineer - Traffic Engineer https://t.co/Yuqermka6E @GovernmentJobs,
0,1.27E+18,RT @SkateEA: We're back.,
0,1.27E+18,RT @JesseCharlesLee: The fact that the White House has a carefully laid-out communications play around state transportation grants through…,
0,1.27E+18,RT @realDonaldTrump: I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County.…,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,That’s without traffic just so y’all know🤣,
0,1.27E+18,RT @realDonaldTrump: I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So importan…,
0,1.27E+18,RT @JoyceWhiteVance: Trump has 21 of these gameshow-host-giving-away-prizes tweets tonight. But he's not giving anyone anything. This is ta…,
0,1.27E+18,RT @SkateEA: We're back.,
0,1.27E+18,Hourly snapshot of #Atlanta #Traffic #AtlantaTrafficHourly #ATLtraffic #RaspberryPi https://t.co/jVJxIYsGGh,
0,1.27E+18,"@putitica imagine having mucis to jam to, I live under a rock and don’t listen to anyone https://t.co/DWfhIl8Tt9",
0,1.27E+18,"RT @auren: ""The Dallas Fed has been using @SafeGraph's data in its own economic modeling and forecasting. The resulting charts constitute '…",
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
0,1.27E+18,RT @realDonaldTrump: Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @Pulas…,
